,Dates,PX_OPEN,PX_LAST,PX_LOW,PX_HIGH,PX_VOLUME,PE_RATIO,PX_TO_BOOK_RATIO,PX_TO_SALES_RATIO,PX_TO_TANG_BV_PER_SH,PX_TO_EBITDA,PX_TO_FREE_CASH_FLOW
974,974,132.6,134.2,132.44,134.44,22390556,38.4527,6.5565,13.9137,10.071,26.0473,33.0999
975,975,134.49,134.14,133.31,134.5,16470609,38.4355,6.5536,13.9075,10.0665,26.0356,33.0851
976,976,134.1,134.19,133.68,134.94,15061939,38.4499,6.556,13.9127,10.0703,26.0453,33.0975
977,977,134.697,134.05,133.7,134.697,13526221,38.4097,6.5492,13.8982,10.0598,26.0181,33.063
978,978,134.1,133.85,132.55,134.23,14364877,38.3524,6.5394,13.8775,10.0447,25.9793,33.0136
979,979,133.45,133.44,132.66,133.7,13226534,38.235,6.5194,13.835,10.014,25.8997,32.9125
980,980,133.07,133.84,133.022,133.87,12831092,38.3496,6.5389,13.8764,10.044,25.9774,33.0112
981,981,133.5,133.53,133.17,134.091,12276490,38.2607,6.5238,13.8443,10.0207,25.9172,32.9347
982,982,133.5,133.72,132.9,133.91,14759109,38.3152,6.5331,13.864,10.035,25.9541,32.9816
983,983,133.6,136.12,133.46,136.79,27360092,39.0029,6.6503,14.1128,10.2151,26.4199,33.5735
984,984,135.89,135.36,134.33,136.12,18422549,38.7851,6.6132,14.034,10.1581,26.2724,33.3861
985,985,134.16,135.44,134.16,135.62,12625742,38.808,6.6171,14.0423,10.1641,26.2879,33.4058
986,986,135.26,136.41,135.02,137.185,14306668,39.086,6.6645,14.1429,10.2369,26.4762,33.645
987,987,136.79,135.54,134.75,136.805,16112092,38.8367,6.622,14.0527,10.1716,26.3073,33.4305
988,988,136.47,137.42,136.3,137.48,16257010,39.3754,6.7138,14.2476,10.3127,26.6722,33.8941
989,989,137.09,136.76,136.31,137.82,12294804,39.1862,6.6815999999999995,14.1792,10.2631,26.5441,33.7314
990,990,136.63,137.17,136.08,137.33,11160563,39.3037,6.7016,14.2217,10.2939,26.6237,33.8325
991,991,136.88,137.42,136.51,137.83,12748179,39.3754,6.7138,14.2476,10.3127,26.6722,33.8941
992,992,137.03,137.3,136.99,138.37,13527132,39.341,6.708,14.2352,10.3036,26.6489,33.8646
993,993,137.15,137.72,137.052,137.99,10184514,39.4613,6.7285,14.2787,10.3352,26.7305,33.9681
994,994,137.72,138.24,137.4,138.57,15535259,39.6103,6.7539,14.3326,10.3742,26.8314,34.0964
995,995,138.91,138.79,138.22,139.49,16314113,39.7679,6.7808,14.3896,10.4155,26.9381,34.2321
996,996,138.71,139.6,138.673,139.68,10955450,40,6.8203,14.4736,10.4762,27.0954,34.4318
997,997,139.46,139.32,138.52,139.46,12944018,39.9198,6.8067,14.4446,10.4552,27.041,34.3628
998,998,139.29,139.72,138.49,140.1,19344826,40.0344,6.8262,14.4861,10.4853,27.1186,34.4614
999,999,140.2,139.99,139.73,140.25,13612942,40.1117,6.8394,14.5141,10.5055,27.1711,34.528
1000,1000,140.34,139.84,139.7,140.34,20592818,40.0688,6.8321,14.4985,10.4943,27.1419,34.491
1001,1001,139.71,139.94,139.25,140.19,12099471,40.0974,6.837,14.5089,10.5018,27.1613,34.5157
1002,1002,141.15,138.51,138.4,142.308,29894784,39.6877,6.7671,14.3606,10.3945,26.8838,34.163
1003,1003,137.93,139.59,137.6,139.79,17055449,39.9971,6.8199,14.4726,10.4755,27.0934,34.4294
1004,1004,139.48,139.53,139.09,140.39,13022801,39.9799,6.8169,14.4664,10.471,27.0818,34.4146
1005,1005,140.08,140.34,139.76,141.024,16664683,40.212,6.8565000000000005,14.5503,10.5318,27.239,34.6144
1006,1006,139.05,140.32,138.77,140.65,12800544,40.2063,6.8555,14.5483,10.5303,27.2351,34.6094
1007,1007,140.36,141.76,140.01,141.95,14679436,40.6189,6.9259,14.6976,10.6383,27.5146,34.9646
1008,1008,141.99,142.65,141.43,142.86,16527574,40.8739,6.9694,14.7898,10.7051,27.6873,35.1841
1009,1009,142.4,142.41,141.85,142.95,12403997,40.8052,6.9576,14.765,10.687100000000001,27.6408,35.1249
1010,1010,142.31,142.05,141.89,142.63,11478265,36.145,6.5968,13.4896,9.8374,25.2133,31.2921
1011,1011,141.93,142.28,140.82,142.47,13563960,36.2036,6.6075,13.5114,9.8534,25.2541,31.3428
1012,1012,141.86,141.73,141.27,142.09,12948599,36.0636,6.5819,13.4592,9.8153,25.1565,31.2216
1013,1013,142.26,141.85,141.29,143.44,17158059,36.0941,6.5875,13.4706,9.8236,25.1778,31.2481
1014,1014,142.11,141.17,140.91,142.22,15103426,35.9211,6.5559,13.406,9.7765,25.0571,31.0983
1015,1015,141.2,140.78,140.24,141.55,11818341,35.8219,6.5378,13.369,9.7495,24.9879,31.0124
1016,1016,141,141.04,140.63,141.43,9039366,35.888,6.5499,13.3937,9.7675,25.0341,31.0696
1017,1017,140.8,139.92,138.81,141.03,16638087,35.6031,6.4979,13.2873,9.6899,24.8353,30.8229
1018,1018,139.72,139.58,139.44,140.4,11612456,35.5165,6.4821,13.255,9.6664,24.7749,30.748
1019,1019,139.62,139.39,139.33,140.58,10965614,35.4682,6.4732,13.237,9.6532,24.7412,30.7062
